id	text	labels	labels_phrases
131	Personal aber wirklich auf zack.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Personal"")']"
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen.	['(FOOD, NEGATIVE)', '(SERVICE, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Speisen"")', '(SERVICE, NEGATIVE, ""Service"")']"
137	Leider hat es mit dem Essen nicht geklappt.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Essen"")']"
139	Die Lage ist wirklich wunderbar direkt an der Binnenalster.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Lage"")']"
142	Die Gamba waren kalt und kaum aus der Schale zu lösen.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Gamba"")']"
145	Wir saßen in der ersten Etage - ein wunderbarer Raum.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Raum"")']"
147	Schön eingerichtet und ein zauberhafter Biergarten im Sommer.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Biergarten"")']"
148	Das ist für so ein Restaurant ein Unding.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""Restaurant"")']"
154	Ein Schnitzel glich dem anderen - leider nur TK-Ware ohne Liebe frittiert.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Schnitzel"")']"
162	Allein der Rotwein war nichts Besonderes.	['(FOOD, NEUTRAL)']	"['(FOOD, NEUTRAL, ""Rotwein"")']"
178	Und unschön, dass das den Ober überhaupt nicht interessiert hat 👎	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Ober"")']"
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig.	['(FOOD, NEUTRAL)']	"['(FOOD, NEUTRAL, ""Essen"")']"
185	LOC durchschnittlich.	['(GENERAL-IMPRESSION, NEUTRAL)']	"['(GENERAL-IMPRESSION, NEUTRAL, ""LOC"")']"
195	Gute Lage, angenehme Bedienung, gutes Essen.	['(AMBIENCE, POSITIVE)', '(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Lage"")', '(SERVICE, POSITIVE, ""Bedienung"")', '(FOOD, POSITIVE, ""Essen"")']"
205	Auf gehobenem Niveau waren jedoch die Preise.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Preise"")']"
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken!	['(PRICE, NEGATIVE)', '(FOOD, POSITIVE)']	"['(PRICE, NEGATIVE, ""Preis"")', '(FOOD, POSITIVE, ""Essen"")']"
210	Optisch ein sehr schönes Lokal.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Lokal"")']"
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Schweinebraten"")']"
231	Die Qualität des Fleisches ist ausgezeichnet, und die Steaks werden auf den Punkt genau zubereitet.	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Fleisches"")', '(FOOD, POSITIVE, ""Steaks"")']"
243	Riesen Laden, Bier und Essen schmecken, Service auch nicht schlecht.	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)', '(SERVICE, NEUTRAL)']	"['(FOOD, POSITIVE, ""Bier"")', '(FOOD, POSITIVE, ""Essen"")', '(SERVICE, NEUTRAL, ""Service"")']"
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Bedienungspersonals"")']"
251	Wer einen schönen Abend mit gutem Essen und in angenehmer Atmosphäre verbringen will , ist hier fehl am Platz.	['(FOOD, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(AMBIENCE, POSITIVE, ""Atmosphäre"")']"
252	Ambiente ist für eine Brauereiwirtschaft passend.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Ambiente"")']"
254	Ein sehr schönes Lokal mit ansprechendem Ambiente.	['(AMBIENCE, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Lokal"")', '(AMBIENCE, POSITIVE, ""Ambiente"")']"
259	also nicht mal 2 Punkte, Bedienung war freundlich.....aber seit 2 Tagen Magen-Darm Verstimmung....teuer und schlecht	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedienung"")']"
275	Service absolut unterirdisch.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Service"")']"
278	Ein sehr nettes Lokal im LOC von LOC.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""Lokal"")']"
291	Dafür eine schmierige Sauce, die ungenießbar war und angeblich die fehlenden Zutaten ersetzen soll.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Sauce"")']"
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten, von denen jedes vor Geschmack strotzt.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Gerichten"")']"
304	Brandy rundeten diesen einmaligen Abend ab.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Brandy"")']"
318	Die Tapas waren grandios, die Mitarbeiter/innen waren sehr aufmerksam..wir kommen bald wieder …	['(FOOD, POSITIVE)', '(SERVICE, POSITIVE)']	"['(FOOD, POSITIVE, ""Tapas"")', '(SERVICE, POSITIVE, ""Mitarbeiter/innen"")']"
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Rinderfilet"")']"
330	Toiletten über Treppe oder Aufzug erreichbar und sauber.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Toiletten"")']"
332	Heute war ich mit meiner Familie hier und wir hatten ein super Essenserlebnis.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essenserlebnis"")']"
336	Besonders hervorzuheben, war der Kellner Jacques.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Jacques"")']"
339	Das Essen ist solide mit einem ordentlichen Preis-Leistungsverhältnis.	['(FOOD, POSITIVE)', '(PRICE, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(PRICE, POSITIVE, ""Preis-Leistungsverhältnis"")']"
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein, aber alles in einem war es kein schönes Abendessen.	['(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(SERVICE, POSITIVE, ""Kellner"")', '(FOOD, POSITIVE, ""Abendessen"")']"
359	Ich kann das LOC nur empfehlen, wenn Sie die beste Bratwurst in der LOC genießen möchten!	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Bratwurst"")']"
362	Wir haben einen tollen Abend verlebt mit nettem Personal und tollen Steaks.	['(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(SERVICE, POSITIVE, ""Personal"")', '(FOOD, POSITIVE, ""Steaks"")']"
379	Sehr gute Scampi, aber eben nur die.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Scampi"")']"
381	Allerdings waren die Bedienungen sehr aufmerksam.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedienungen"")']"
390	Der Service ist allerdings freundlich und schnell.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Service"")']"
392	Besonders das Lachsfilet war sehr lecker.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Lachsfilet"")']"
403	Wir konnten uns von der vorzüglichen Qualität der regionalen und selbst gemachten Produkte überzeugen.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Produkte"")']"
419	Insgesamt war es sehr laut in dem Lokal.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""Lokal"")']"
424	Das Bier von Über Quell war auch sehr angenehm im Geschmak.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Bier von Über Quell"")']"
435	Aber: bleibt weg von den Bratkartoffeln, die sind wabbelig und fad, null Kartoffelgeschmack, und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher, daß es LOC ist.	['(FOOD, NEGATIVE)', '(SERVICE, POSITIVE)']	"['(FOOD, NEGATIVE, ""Bratkartoffeln"")', '(SERVICE, POSITIVE, ""Bedienung"")']"
472	Dafür ohne Reservierung im überfüllten RESTAURANT_NAME trotzdem eine angenehme Platz-Zuweisung vor Ort,naja,bei DEN Preisen…	['(PRICE, NEGATIVE)', '(SERVICE, POSITIVE)', '(AMBIENCE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""Preisen"")', '(SERVICE, POSITIVE, ""Platz-Zuweisung"")', '(AMBIENCE, NEGATIVE, ""RESTAURANT_NAME"")']"
478	), da die Pizza so schlecht und unappetitlich war.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Pizza"")']"
479	Die Räumlichkeit ist sehr schön.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Räumlichkeit"")']"
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Essen"")', '(FOOD, NEGATIVE, ""Kaiserschmarrn"")', '(FOOD, NEGATIVE, ""Haxe"")']"
505	"""RESTAURANT_NAME Teller"" Schnitzel trocken, Salat welk."	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Salat"")', '(FOOD, NEGATIVE, ""RESTAURANT_NAME Teller Schnitzel"")']"
507	Die Qualität des Essens war ausgezeichnet.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essens"")']"
512	Die Panna Cotta zum Nachtisch war der absolute Wahnsinn.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Panna Cotta"")']"
518	Das Personal ist sehr sehr nett und zuvorkommend.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Personal"")']"
519	Glühwein wird aus dreckigen Thermoskannen für 27 Euro an der SB Theke serviert.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Glühwein"")']"
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit.	['(FOOD, POSITIVE)', '(SERVICE, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(SERVICE, POSITIVE, ""Bedienung"")']"
523	Service viel schlechter geworden.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Service"")']"
528	Sehr nette Bedienung, leckeres und optisch gut präsentierte Speisen.	['(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedienung"")', '(FOOD, POSITIVE, ""Speisen"")']"
531	Die Preise waren echt fair!	['(PRICE, POSITIVE)']	"['(PRICE, POSITIVE, ""Preise"")']"
533	Netter Service und freundliche Leute.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Service"")']"
536	Kompliment an das Team in der Küche.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Team in der Küche"")']"
539	Sehr unfreundlich inkl des Chefs.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Chefs"")']"
553	Manche neue Deko-Idee oder Kombinationen müssten gar nicht sein, wie ich finde.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""Deko"")']"
560	Hausgemachte Pommes sehr gut.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Pommes"")']"
565	Das Fischereihafenrestaurant hat in LOC einen Ruf wie Donnerhall - meine Frau und ich bekamen jedoch leider nur Sommergewitterchen ab.	['(GENERAL-IMPRESSION, NEGATIVE)', '(AMBIENCE, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""Fischereihafenrestaurant"")', '(AMBIENCE, NEGATIVE, ""Sommergewitterchen"")']"
566	Das Essen war wirklich mega lecker und abwechslungsreich.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")']"
568	Fleisch komplett durch und zwar mehr als Well Done!	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Fleisch"")']"
572	Bier kam schnell, war frisch, kalt und gut.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Bier"")']"
574	), Menükarten gegen Aufpreis (Personalmangel!	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Personalmangel"")']"
579	Wir sind natürlich sofort gegangen und konnten von unserer schönen Hotelterrasse gut sehen, dass der Ansturm ausblieb.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Hotelterrasse"")']"
581	Die Bedingung anfangs sehr freundlich.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedingung"")']"
585	Essen war wie immer top, jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst.	['(FOOD, POSITIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(FOOD, NEGATIVE, ""LOC"")']"
590	Die Speisen sind einfache, bayerische Klassiker in guter Qualität.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Speisen"")']"
595	Steak Menü für 5 Personen ist mega mickrig!!	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Steak Menü"")']"
600	Unser Kellner hat uns den ganzen Abend über nett und unaufdringlich bedient.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Kellner"")']"
612	Blaukraut ok.. = -1Haxn mit Knödel und Krautsalat....Resch passt.... aber das Fleisch.... hart Knödel innen hart ?	['(FOOD, NEUTRAL)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEUTRAL, ""Blaukraut"")', '(FOOD, NEGATIVE, ""Fleisch"")', '(FOOD, NEGATIVE, ""Knödel"")']"
613	Das gemütliche Restaurant überzeugt mit einem charmanten Ambiente und einer herzlichen Atmosphäre.	['(AMBIENCE, POSITIVE)', '(AMBIENCE, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Ambiente"")', '(AMBIENCE, POSITIVE, ""Atmosphäre"")', '(AMBIENCE, POSITIVE, ""Restaurant"")']"
621	Besuch in der RESTAURANT_NAME und immer wieder eine Reise wert!	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""RESTAURANT_NAME"")']"
626	Das war eine ausgezeichnete Wahl, denn so hätten wir die Speisen niemals bewusst bestellt.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Speisen"")']"
627	Wir hatten gehofft, dass wenigstens das Essen reibungsloser ablaufen würde, leider wurden wir erneut enttäuscht.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Essen"")']"
630	Der Thunfisch war komplett durch und trocken, die gegrillten LOC ebenfalls und der Tintenfisch war von einer derart zähen Konsistenz, dass meine Frau diesen, nach dem ersten Probieren, genauso hat liegenlassen, wie die Hälfte des Thunfischs und der LOC.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Thunfisch"")', '(FOOD, NEGATIVE, ""LOC"")', '(FOOD, NEGATIVE, ""Tintenfisch"")']"
634	Das Personal macht einen sehr unzufriedenen Eindruck.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Personal"")']"
642	Vorspeise, Hauptgang und Dessert - alles war top!	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)', '(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Vorspeise"")', '(FOOD, POSITIVE, ""Hauptgang"")', '(FOOD, POSITIVE, ""Dessert"")']"
648	Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt.	['(PRICE, NEGATIVE)', '(PRICE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""Speisen"")', '(PRICE, NEGATIVE, ""Wein"")']"
649	Dazu war das LOC sehr gut.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""LOC"")']"
652	Der verbleibende Mitarbeiter, der sich dann alleine um alle besetzten Tische im Außenbereich gekümmert hat, war sehr bemüht, hatte aber keine Chance dies alleine zu bewältigen.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Mitarbeiter"")']"
655	Die Kellnerin versuchte zu protestieren dass das Gericht beim Foto anders aussehen kann.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Kellnerin"")']"
658	Schade auch, dass der Kellner doch etwas zu viel auf sich gehalten hat und unser schmales Trinkgeld (wegen schlechter Service-Qualität) nicht einmal angenommen hat.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Kellner"")']"
665	Einzig unsere Bedienung hätte etwas freundlicher sein können.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Bedienung"")']"
666	Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken	['(AMBIENCE, POSITIVE)', '(AMBIENCE, POSITIVE)', '(FOOD, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Saal mit den Gewölben"")', '(AMBIENCE, POSITIVE, ""Malereien"")', '(FOOD, POSITIVE, ""Bier"")']"
670	Sehr guter Service von Lena.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Lena"")']"
673	Und heute -September 2023 haben wir auch gleiches bestellt,ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Bratwürste"")', '(FOOD, NEGATIVE, ""Kartoffelsalat"")', '(FOOD, NEGATIVE, ""Wassersuppe"")']"
679	Die gewählten Gerichte: Cordon Blue, doppelter Schaschlik-Spieß, Pfefferlendchen, zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft, appetitlich angerichtet und so reichlich konzipiert, dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat.	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)', '(FOOD, POSITIVE)', '(FOOD, POSITIVE)', '(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Cordon Blue"")', '(FOOD, POSITIVE, ""Schaschlik-Spieß"")', '(FOOD, POSITIVE, ""Pfefferlendchen"")', '(FOOD, POSITIVE, ""Kindergerichte"")', '(FOOD, POSITIVE, ""Rippchen"")']"
680	Wir lieben Trüffel, wenn sie hochqualitativ sind.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Trüffel"")']"
695	Die Pizza war perfekt und gut belegt.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Pizza"")']"
699	RESTAURANT_NAME lehnt ab, einen teuren Gutschein für einen Jazzbranch einzulösen, weil er älter als 3 Jahre ist und mit dem 23.12.19 um 1 Monat abgelaufen ist.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""RESTAURANT_NAME"")']"
701	Highlight vorne weg war das Baguette mit Aioli.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Baguette mit Aioli"")']"
708	Die Räumlichkeiten sind riesengroß und wer mit anderen Menschen in Kontakt kommen möchte, hat hier die besten Chancen.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Räumlichkeiten"")']"
714	Schnelligkeit in der Küche etc. alles super.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Küche"")']"
715	Das Brot war total altbacken und überhaupt nicht frisch.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Brot"")']"
719	LOC Bedienung, lange Wartezeit am Tisch.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Wartezeit"")']"
723	Riesige Räume mit schlechter Belüftung.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""Belüftung"")']"
726	Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Spätzle"")', '(FOOD, NEGATIVE, ""Ziegenkäse mit Salat"")']"
727	Die Haxe mit Knödel war gut.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Haxe mit Knödel"")']"
736	Das LOC bietet ein authentisches Steakhouse-Erlebnis, das Fleischliebhaber begeistern wird.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""LOC"")']"
737	Die Das Ambiente ist authentisch, was uns sehr gefallen hat.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Ambiente"")']"
740	Preis-Leistungsverhältnis ist super.	['(PRICE, POSITIVE)']	"['(PRICE, POSITIVE, ""Preis-Leistungsverhältnis"")']"
749	Die Bedienung war nett, auf den verschmutzen Tisch musste ich hinweisen.	['(SERVICE, POSITIVE)', '(AMBIENCE, NEGATIVE)']	"['(SERVICE, POSITIVE, ""Bedienung"")', '(AMBIENCE, NEGATIVE, ""Tisch"")']"
750	Ich rief den Kellner und sagte ihm, dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht, bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein.	['(FOOD, NEGATIVE)', '(SERVICE, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Nudeln"")', '(SERVICE, NEGATIVE, ""Kellner"")']"
770	Auch die Kellnerin, die eigentlich für unseren Tisch zuständig war, war sehr nett.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Kellnerin"")']"
777	Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Kaffee Crema"")', '(FOOD, NEGATIVE, ""Cappucino"")']"
782	Schönes Ambiente mit mehreren Räumen früher LOC, zentrale Lage, flotte freundliche Bedienung.	['(AMBIENCE, POSITIVE)', '(SERVICE, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Ambiente"")', '(SERVICE, POSITIVE, ""Bedienung"")', '(AMBIENCE, POSITIVE, ""Lage"")']"
783	Die Steaks waren ausnahmslos zu schwach angebraten, so dass jedes eine breiten hellbraunen LOC, aber ohne die nötigen Röstaromen hatte.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Steaks"")']"
785	Ich hatte Rahmschwammerl in Rahm mit Semmelknödel und war zufrieden.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Rahmschwammerl in Rahm mit Semmelknödel"")']"
801	Die Beilagen wären noch ok gewesen, der Braten selbst jedoch einfach noch nicht fertig und zäh.	['(FOOD, NEUTRAL)', '(FOOD, NEGATIVE)']	"['(FOOD, NEUTRAL, ""Beilagen"")', '(FOOD, NEGATIVE, ""Braten"")']"
