id	text	labels	labels_phrases
823	Eingekehrt, Sauerbraten bestellt, extrem humorvoller Köbes, Spaß gehabt, geschmackvolle und große Portionen bekommen.	['(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(SERVICE, POSITIVE, ""Köbes"")', '(FOOD, POSITIVE, ""Portionen"")']"
859	Essen war wie immer top, jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst.	['(FOOD, POSITIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(FOOD, NEGATIVE, ""LOC"")']"
863	Ausser der ersten Getränke war eine weitere Getränkebestellung quasi unmöglich da kein Servicepersonal verfügbar.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Servicepersonal"")']"
873	Das Personal ist kompetent, aber auch hier geht es dem Restaurantbetreiber wohl inzwischen mehr um die Gewinn Maximierung, als um die Zufriedenheit der verwöhnten Gästen.	['(SERVICE, POSITIVE)', '(SERVICE, NEGATIVE)', '(PRICE, NEGATIVE)']	"['(SERVICE, POSITIVE, ""Personal"")', '(SERVICE, NEGATIVE, ""Restaurantbetreiber"")', '(PRICE, NEGATIVE, ""Gewinn Maximierung"")']"
905	Die enge Bestuhlung im Lokal (französische Verhältnisse) lässt keinen anderen Schluss darauf zu.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""Bestuhlung"")']"
910	Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""RESTAURANT_NAME"")']"
921	Das Personal war entspannt und freundlich und das Interieur genau so, wie wir es erhofft hatten.	['(SERVICE, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Personal"")', '(AMBIENCE, POSITIVE, ""Interieur"")']"
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten.	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(FOOD, POSITIVE, ""Gerichten"")']"
933	Die Toiletten waren sehr sauber.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Toiletten"")']"
963	Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""NULL"")']"
970	Besser nicht!	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
987	Wir haben da dann offensichtlich einen schlechten Tag erwischt.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
988	Und heute -September 2023 haben wir auch gleiches bestellt,ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Bratwürste"")', '(FOOD, NEGATIVE, ""Kartoffelsalat"")', '(FOOD, NEGATIVE, ""Wassersuppe"")']"
990	), die Bedienung zuvorkommend und liebenswert, die Weine dazu passend.	['(SERVICE, POSITIVE)', '(FOOD, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedienung"")', '(FOOD, POSITIVE, ""Weine"")']"
1008	Zudem war alles sehr überteuert, da hätten wir wenigstens etwas mehr Entgegenkommen erwartet.	['(PRICE, NEGATIVE)', '(SERVICE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""NULL"")', '(SERVICE, NEGATIVE, ""NULL"")']"
1013	ein wirklich tolles Restaurant.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""Restaurant"")']"
1019	Wir sind begeistert und mögen diesen schrägen Tim in dieser seiner RESTAURANT_NAME.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""NULL"")']"
1024	Die Desserts waren mir nicht möglich zu essen, sahen dafür umso besser aus - bei diesen hätte ich sehr gerne zugeschlagen!	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Desserts"")']"
1028	Macht weiter so.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""NULL"")']"
1030	Alles in allem: absolute Empfehlung, gerne wieder.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""NULL"")']"
1033	Zubereitung auf den Punkt und ansprechend serviert.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""NULL"")']"
1040	Zum Eigentlichen, ja die Gerichte sind nett angerichtet, geschmacklich etwas über dem Durchschnitt der sonstigen Griechen.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Gerichte"")']"
1056	Ach ne, Pampe war das seltsame Sauerkraut.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Sauerkraut"")']"
1057	LOC Bedienung, lange Wartezeit am Tisch.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Wartezeit"")']"
1059	Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis.	['(FOOD, POSITIVE)', '(PRICE, POSITIVE)']	"['(FOOD, POSITIVE, ""Steak"")', '(PRICE, POSITIVE, ""Steak"")']"
1062	Riesige Räume mit schlechter Belüftung.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""Belüftung"")']"
1067	Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Spätzle"")', '(FOOD, NEGATIVE, ""Ziegenkäse mit Salat"")']"
1080	Service also lässt sehr zu wünschen übrig.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Service"")']"
1143	Es lag nicht an den einzelnen Kellnern, sondern an der (offensichtlich gewollten) Unterbesetzung im Service.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Unterbesetzung"")']"
1144	Weitere junge Servicekräfte liefen gelangweilt umher.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""Servicekräfte"")']"
1171	Super leckeres Essen & super Getränke.	['(FOOD, POSITIVE)', '(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(FOOD, POSITIVE, ""Getränke"")']"
1178	Geht gar nicht.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1182	Jeder Bissen ein Genuss.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""NULL"")']"
1183	Trotzdem ist es immer einen Besuch wert	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""NULL"")']"
1184	Was überhaupt nicht geht is die Ausstattung - Besteck und Servietten sind Imbiss-Niveau und gehören nicht in einen Restaurant!!	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Ausstattung"")', '(FOOD, NEGATIVE, ""Besteck"")', '(FOOD, NEGATIVE, ""Servietten"")']"
1213	Wir durften einen schönen Abend mit dem perfekten Service von Jason erleben!	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Service"")']"
1228	Das Essen war spitze, viel selbst gemacht.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")']"
1241	"Problematisches P/L-Verhältnis bei den 6 ""fine de claires""-Austern (19,50€), weder geschmacklich noch von der Substanz befriedigend, da winzig; dem ""Loup de mer"" (26,90€) fehlte der Saft, er wirkte trocken und war im Übrigen ein Grätenmonster, der Spinat wirkte geschmacksneutral, die Bratkartoffeln waren deutlich zu kurz gebraten, kaum Bräunung."	['(PRICE, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)']	"['(PRICE, NEGATIVE, ""fine de claires-Austern"")', '(FOOD, NEGATIVE, ""fine de claires-Austern"")', '(FOOD, NEGATIVE, ""Loup de mer"")', '(FOOD, NEGATIVE, ""Spinat"")', '(FOOD, NEGATIVE, ""Bratkartoffeln"")']"
1243	Nie wieder.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1245	Leider ein enttäuschenden Abend .	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1262	Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Wienerschnitzel"")']"
1263	Die Gaststätte ist sehr gemütlich und hat den Charme, den man sich bei Oma vorstellt.	['(AMBIENCE, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Gaststätte"")', '(AMBIENCE, POSITIVE, ""Charme"")']"
1266	Nach langer Zeit betraten wir kurz nach LOC am frühen Nachmittag das FISCHAUS, wo wir direkt von Roberto freundlich begrüßt wurden.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Roberto"")']"
1269	Urige Kneipe auf zwei Etagen für Liebhaber deftiger Gerichte.	['(FOOD, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(FOOD, POSITIVE, ""Gerichte"")', '(AMBIENCE, POSITIVE, ""Kneipe"")']"
1297	Aber Fernet Branca aus einem Grappaglas, das ist Stilbruch.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""Fernet Branca aus einem Grappaglas"")']"
1314	Alles frisch zubereitet.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""NULL"")']"
1327	Noch nie so reingelegt worden.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1330	Eine der tollsten Lokationen.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""Lokationen"")']"
1334	Das Essen ist zwar etwas teurer als sonst beim LOC, aber auch um mindestens 2 Klassen besser.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")']"
1347	Gemütliches und heimeliges Restaurant mit Fleischvariationen und köstlichen Beilagen.	['(AMBIENCE, POSITIVE)', '(FOOD, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Restaurant"")', '(FOOD, POSITIVE, ""Beilagen"")']"
1378	Auch extrawünsche konnten wir problemlos äußern.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""extrawünsche"")']"
1403	Ich habe das Restaurant dann hungrig verlassen.	['(FOOD, NEGATIVE)']	"['(FOOD, NEGATIVE, ""NULL"")']"
1414	Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1423	Für 4 kleine Vorspeisen 80 Euro zu verlangen ist nicht akzeptabel.	['(PRICE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""kleine Vorspeisen"")']"
1427	Wir und unsere Freunde gehen dort nie wieder hin.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1468	Wir haben eine Stunde darauf gewartet, dass wir berücksichtigt wurden.	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""NULL"")']"
1483	Sorry, aber wenn alle Tische auf sind, wie kann dann ein einziger Tisch nicht bedient werden?	['(SERVICE, NEGATIVE)']	"['(SERVICE, NEGATIVE, ""NULL"")']"
1485	Wunderschöner Spätsommerabend bei Siciliani vorgestern.	['(AMBIENCE, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""Spätsommerabend"")']"
1487	Das Bier ist, wie man es in der Münchner Innenstadt erwarten kann teuer, gilt auch für alle anderen Getränke (Obwohl ich glaube die stehen nur pro Forma auf der Karte.	['(PRICE, NEGATIVE)', '(PRICE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""Bier"")', '(PRICE, NEGATIVE, ""Getränke"")']"
1504	Also bekamen wir nur mit viel Überredungskunst dann doch noch einen Tisch, jedoch war ein Gedeck derart im Durchgang, dass ein ungestörtes Essen unmöglich war.	['(AMBIENCE, NEGATIVE)']	"['(AMBIENCE, NEGATIVE, ""NULL"")']"
1508	Portionen auch ordentlich.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Portionen"")']"
1582	Geschmacklich war es okay.	['(FOOD, NEUTRAL)']	"['(FOOD, NEUTRAL, ""NULL"")']"
1587	Ich kann das Restaurant weiter empfehlen!	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""Restaurant"")']"
1605	Man sitzt bequem, das Essen ist sehr gut, man muss allerdings Fleisch mögen.	['(AMBIENCE, POSITIVE)', '(FOOD, POSITIVE)']	"['(AMBIENCE, POSITIVE, ""NULL"")', '(FOOD, POSITIVE, ""Essen"")']"
1612	Die Vorspeise (rote Bete) war sehr lecker.	['(FOOD, POSITIVE)']	"['(FOOD, POSITIVE, ""Vorspeise (rote Bete)"")']"
1619	Da gibt es überhaupt nichts zu meckern.	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1632	Schade!	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""NULL"")']"
1633	Sehr freundliche Bedienung.	['(SERVICE, POSITIVE)']	"['(SERVICE, POSITIVE, ""Bedienung"")']"
1635	Bifteki nicht gefüllt, aber dafür mit guter Schafskäse Sauce, Lammmediallions zäh und doch eher trocken.	['(FOOD, NEGATIVE)', '(FOOD, NEGATIVE)', '(FOOD, POSITIVE)']	"['(FOOD, NEGATIVE, ""Lammmediallions"")', '(FOOD, NEGATIVE, ""Bifteki"")', '(FOOD, POSITIVE, ""Schafskäse Sauce"")']"
1665	Ein Steakhouse ohne Ofenkartoffel ist an Absurdität nicht zu überbieten!	['(GENERAL-IMPRESSION, NEGATIVE)']	"['(GENERAL-IMPRESSION, NEGATIVE, ""Steakhouse"")']"
1672	Ambiente und Essen sind sehr stimmig.	['(FOOD, POSITIVE)', '(AMBIENCE, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(AMBIENCE, POSITIVE, ""Ambiente"")']"
1673	Wie schon oben beschrieben kann man hier nett sitzen, zum essen würde ich lieber beim nächsten Besuch in LOC ein anderes Restaurant besuchen.	['(AMBIENCE, POSITIVE)', '(FOOD, NEGATIVE)']	"['(AMBIENCE, POSITIVE, ""NULL"")', '(FOOD, NEGATIVE, ""essen"")']"
1676	Super Restaurant, wir hatten das gar nicht erwartet und wollten nur kurz vor dem Starlight Express noch was essen.	['(GENERAL-IMPRESSION, POSITIVE)']	"['(GENERAL-IMPRESSION, POSITIVE, ""Restaurant"")']"
1700	Die Preise sind unangemessen hoch, da lässt sich wohl der Chef seinen Namen bezahlen.	['(PRICE, NEGATIVE)']	"['(PRICE, NEGATIVE, ""Preise"")']"
1702	Sehr gutes Essen und ein toller persönlicher Service!	['(FOOD, POSITIVE)', '(SERVICE, POSITIVE)']	"['(FOOD, POSITIVE, ""Essen"")', '(SERVICE, POSITIVE, ""Service"")']"
